V1,barcode_id,global_x,global_y,global_z,x,y,fov,gene,transcript_id
415472,22,6681.0396,1491.1229,6,745.47705,842.69275,706,NCAM1,ENST00000316851
320948,18,6627.926,1443.6627,4,253.68672,403.2471,706,COL1A2,ENST00000297268
573942,32,6743.241,1486.6213,5,1321.4221,801.01154,706,PTCH1,ENST00000331920
699942,39,6692.156,1220.2893,6,848.4084,186.97565,707,SEMA6A,ENST00000343348
825510,45,6602.145,1443.077,4,1866.9708,397.82425,697,CD74,ENST00000353334
687208,39,6789.3867,1377.197,2,1748.6934,1639.8252,707,SEMA6A,ENST00000343348
397041,22,6634.2534,1220.1115,1,312.27448,185.32904,707,NCAM1,ENST00000316851
679238,40,6563.75,1388.7681,5,1511.4609,1746.964,696,NNAT,ENST00000346199
695233,39,6644.3433,1461.0638,0,405.6978,564.3683,706,SEMA6A,ENST00000343348
508296,31,6570.78,1367.1781,0,1576.5521,1547.0565,696,CNTN2,ENST00000331830
312224,18,6536.899,1236.9524,4,1262.8395,341.26358,696,COL1A2,ENST00000297268
564855,31,6565.0806,1449.4215,4,1523.7814,456.56918,697,CNTN2,ENST00000331830
81772,4,6693.603,1492.8115,5,861.80554,858.328,706,CDKN1A,ENST00000244741
261149,14,6779.7866,1422.4451,4,1659.804,206.78673,706,IGFBP7,ENST00000295666
800908,44,6764.7437,1400.8385,4,1520.5178,1858.7277,707,EZH2,ENST00000350995
586431,34,6638.5894,1376.4292,0,352.41953,1632.7156,707,MEIS2,ENST00000340545
812568,45,6695.1533,1353.8036,2,876.1622,1423.2189,707,CD74,ENST00000353334
675791,38,6712.8833,1396.324,6,1040.3284,1816.926,707,APOD,ENST00000343267
222084,11,6611.624,1386.4758,4,102.74225,1725.7401,707,DRAXIN,ENST00000294485
813238,45,6656.9297,1222.154,3,522.24164,204.24146,707,CD74,ENST00000353334
710153,40,6787.2886,1313.2755,1,1729.2666,1047.9594,707,NNAT,ENST00000346199
173016,9,6687.3135,1306.7231,6,803.5704,987.2888,707,EGFR,ENST00000275493
656995,38,6712.6934,1397.7953,1,1038.5709,1830.5494,707,APOD,ENST00000343267
745994,40,6695.1616,1419.0903,4,876.2392,175.7249,706,NNAT,ENST00000346199
272283,14,6677.4946,1406.0183,4,712.6562,1906.6887,707,IGFBP7,ENST00000295666
8317,0,6652.329,1231.6636,5,479.6422,292.29318,707,CD4,ENST00000011653
304189,18,6594.444,1291.0637,1,1795.6652,842.2944,696,COL1A2,ENST00000297268
391569,22,6578.337,1286.4395,5,1646.5272,799.47675,696,NCAM1,ENST00000316851
683475,39,6794.873,1386.186,1,1799.4946,1723.056,707,SEMA6A,ENST00000343348
729554,40,6718.1567,1379.702,5,1089.1571,1663.0188,707,NNAT,ENST00000346199
662624,38,6691.9355,1321.8954,3,846.36774,1127.7722,707,APOD,ENST00000343267
808866,45,6739.3613,1246.7343,1,1285.4968,431.836,707,CD74,ENST00000353334
715649,40,6541.0923,1428.8467,0,1301.6654,266.06143,697,NNAT,ENST00000346199
726838,40,6682.6562,1481.5376,0,760.4477,753.93964,706,NNAT,ENST00000346199
396210,22,6672.649,1368.5232,0,667.78766,1559.511,707,NCAM1,ENST00000316851
416013,22,6608.063,1491.517,0,1921.7681,846.34174,697,NCAM1,ENST00000316851
414593,22,6692.4053,1250.9202,6,850.71765,470.5948,707,NCAM1,ENST00000316851
706022,40,6759.9375,1315.9373,0,1476.0133,1072.6042,707,NNAT,ENST00000346199
403908,22,6732.158,1468.6973,3,1218.7985,635.0477,706,NCAM1,ENST00000316851
411136,22,6630.8584,1461.6227,5,280.8387,569.5431,706,NCAM1,ENST00000316851
321019,18,6764.7734,1254.6517,2,1520.7928,505.14575,707,COL1A2,ENST00000297268
806877,48,6550.4424,1347.2427,2,1388.2435,1362.4694,696,SRC,ENST00000358208
338314,18,6712.5796,1344.085,5,1037.5148,1333.2311,707,COL1A2,ENST00000297268
393267,20,6516.199,1466.7592,6,1071.1747,617.1025,697,ATOH1,ENST00000306011
508820,31,6527.1562,1216.5366,1,1172.6295,152.22867,696,CNTN2,ENST00000331830
407891,22,6516.2603,1204.8899,1,1071.7412,1896.3882,695,NCAM1,ENST00000316851
537808,31,6728.9985,1270.9633,1,1189.5424,656.179,707,CNTN2,ENST00000331830
668603,38,6770.544,1243.0671,5,1574.2255,397.88135,707,APOD,ENST00000343267
689780,38,6652.609,1449.5142,6,482.23138,457.4269,706,APOD,ENST00000343267
840186,45,6759.9707,1431.4363,5,1476.3237,290.0389,706,CD74,ENST00000353334
829067,45,6551.3184,1468.12,5,1396.3544,629.7031,697,CD74,ENST00000353334
681853,40,6597.4673,1344.2775,6,1823.6576,1335.0142,696,NNAT,ENST00000346199
400471,22,6783.311,1480.0895,2,1692.4381,740.5313,706,NCAM1,ENST00000316851
764340,45,6607.116,1361.0249,4,1912.9978,1490.0824,696,CD74,ENST00000353334
820713,45,6653.668,1262.3485,6,492.03656,576.41266,707,CD74,ENST00000353334
344660,18,6505.5693,1490.9899,4,972.75336,841.46094,697,COL1A2,ENST00000297268
64940,4,6591.7046,1413.3175,1,1770.3013,122.27298,697,CDKN1A,ENST00000244741
685627,39,6643.3193,1295.6893,2,396.21786,885.12427,707,SEMA6A,ENST00000343348
68824,4,6595.0386,1410.2891,0,1801.1703,1946.232,696,CDKN1A,ENST00000244741
310085,17,6774.629,1331.1758,6,1612.0447,1213.7019,707,HHIP,ENST00000296575
652084,38,6756.654,1268.6506,0,1445.6115,634.76587,707,APOD,ENST00000343267
413215,22,6718.6284,1374.8021,5,1093.524,1617.6494,707,NCAM1,ENST00000316851
634008,38,6604.389,1291.6041,6,1887.7487,847.2984,696,APOD,ENST00000343267
720810,40,6775.6343,1391.979,3,1621.3561,1776.6951,707,NNAT,ENST00000346199
506990,28,6649.5054,1316.0383,6,453.49557,1073.5408,707,IGDCC3,ENST00000327987
816744,45,6758.2515,1310.959,4,1460.4053,1026.51,707,CD74,ENST00000353334
515053,31,6519.8086,1395.2064,3,1104.5984,1806.5785,696,CNTN2,ENST00000331830
670657,38,6745.093,1347.4243,5,1338.5624,1364.1519,707,APOD,ENST00000343267
744288,41,6621.3833,1346.2115,5,193.10538,1352.9221,707,NPAS3,ENST00000346562
147685,8,6663.7153,1308.5886,3,585.06885,1004.562,707,FCGR2A,ENST00000271450
681206,39,6644.8237,1270.2998,1,410.14703,650.0355,707,SEMA6A,ENST00000343348
851206,46,6632.259,1449.2139,2,293.8072,454.64584,706,C5AR1,ENST00000355085
566114,32,6760.53,1279.433,6,1481.4995,734.60187,707,PTCH1,ENST00000331920
820686,45,6652.143,1260.006,6,477.92075,554.72253,707,CD74,ENST00000353334
652010,39,6545.7954,1242.4276,5,1345.216,391.95932,696,SEMA6A,ENST00000343348
542825,31,6740.691,1320.249,3,1297.808,1112.5284,707,CNTN2,ENST00000331830
680360,40,6583.0244,1239.4626,6,1689.9272,364.50592,696,NNAT,ENST00000346199
318346,17,6513.8706,1430.4203,3,1049.6133,280.63223,697,HHIP,ENST00000296575
806716,45,6668.5547,1255.2184,0,629.88,510.3924,707,CD74,ENST00000353334
720239,40,6719.258,1369.98,3,1099.3496,1573,707,NNAT,ENST00000346199
654974,38,6792.222,1262.0581,1,1774.9495,573.7241,707,APOD,ENST00000343267
329723,18,6782.3447,1216.4717,4,1683.489,151.62724,707,COL1A2,ENST00000297268
72104,4,6702.2705,1362.5552,5,942.06244,1504.2523,707,CDKN1A,ENST00000244741
394186,22,6583.2153,1247.8978,6,1691.696,442.6103,696,NCAM1,ENST00000316851
746252,40,6708.542,1427.5066,4,1000.1326,253.65257,706,NNAT,ENST00000346199
326325,17,6511.36,1437.2428,6,1026.369,343.80356,697,HHIP,ENST00000296575
734713,44,6526.6743,1224.2848,0,1168.168,223.97133,696,EZH2,ENST00000350995
404390,22,6680.7354,1271.2463,3,742.6632,658.80023,707,NCAM1,ENST00000316851
397733,22,6738.4927,1266.606,1,1277.4536,615.83307,707,NCAM1,ENST00000316851
674698,40,6554.986,1353.7628,4,1430.3105,1422.8417,696,NNAT,ENST00000346199
708177,39,6501.0996,1433.8712,5,931.3629,312.58426,697,SEMA6A,ENST00000343348
730834,40,6766.2095,1233.3953,6,1534.0887,308.32712,707,NNAT,ENST00000346199
542848,31,6767.145,1464.4614,0,1542.7516,595.827,706,CNTN2,ENST00000331830
315626,18,6590.617,1272.6119,5,1760.23,671.4446,696,COL1A2,ENST00000297268
386041,22,6533.382,1347.7725,3,1230.2747,1367.3752,696,NCAM1,ENST00000316851
168214,9,6632.5664,1214.0433,4,296.6515,129.14198,707,EGFR,ENST00000275493
624448,38,6515.1445,1233.2354,3,1061.4103,306.84647,696,APOD,ENST00000343267
706256,40,6682.6655,1325.1809,0,760.5351,1158.1943,707,NNAT,ENST00000346199
2824863,178,6558.822,1258.7031,0,1465.8274,542.659,696,Blank-39,Blank-39
548812,31,6747.8745,1240.9374,6,1364.321,378.1609,707,CNTN2,ENST00000331830
675188,38,6742.3438,1358.0563,6,1313.1085,1462.5957,707,APOD,ENST00000343267
172110,9,6786.9854,1220.1573,6,1726.46,185.7535,707,EGFR,ENST00000275493
2895142,166,6612.084,1482.4626,2,107,762.5048,706,Blank-27,Blank-27
732794,40,6715.675,1206.4666,5,1066.1764,1910.9865,708,NNAT,ENST00000346199
566004,32,6710.5854,1269.9352,6,1019.0531,646.6597,707,PTCH1,ENST00000331920
806360,45,6657.0737,1226.3812,0,523.57306,243.38188,707,CD74,ENST00000353334
395360,22,6555.452,1342.4446,6,1434.6276,1318.0433,696,NCAM1,ENST00000316851
704646,40,6672.482,1247.6497,0,666.24243,440.3117,707,NNAT,ENST00000346199
597488,34,6770.2153,1351.7701,3,1571.1825,1404.391,707,MEIS2,ENST00000340545
726033,40,6704.273,1219.8855,5,960.6019,183.2366,707,NNAT,ENST00000346199
123772,6,6668.567,1336.73,6,629.9919,1265.1296,707,PDGFRA,ENST00000257290
655738,38,6696.526,1310.4945,1,888.8727,1022.20856,707,APOD,ENST00000343267
720239,40,6607.7495,1479.2552,1,1918.8654,732.8074,697,NNAT,ENST00000346199
395082,22,6517.176,1327.8115,6,1080.2174,1182.552,696,NCAM1,ENST00000316851
657525,38,6710.5947,1225.993,2,1019.1379,239.7878,707,APOD,ENST00000343267
335523,18,6550.1885,1412.6543,2,1385.8905,116.13221,697,COL1A2,ENST00000297268
299918,17,6659.002,1285.6802,2,541.4267,792.44696,707,HHIP,ENST00000296575
72534,4,6582.7793,1222.1567,3,1687.657,204.26616,696,CDKN1A,ENST00000244741
541278,31,6668.9966,1377.0475,2,633.9719,1638.4404,707,CNTN2,ENST00000331830
722633,39,6695.8145,1495.386,6,882.2847,882.1658,706,SEMA6A,ENST00000343348
719899,40,6702.424,1356.3107,3,943.4805,1446.4325,707,NNAT,ENST00000346199
668998,38,6625.106,1257.0826,5,227.5769,527.6551,707,APOD,ENST00000343267
731918,40,6645.0405,1481.7452,1,412.15326,755.86285,706,NNAT,ENST00000346199
865489,48,6632.1636,1399.3468,4,292.9235,1844.9148,707,SRC,ENST00000358208
710210,40,6703.199,1314.9943,1,950.6594,1063.8735,707,NNAT,ENST00000346199
811958,45,6711.37,1300.6577,2,1026.3165,931.12714,707,CD74,ENST00000353334
662695,38,6628.6797,1490.6392,0,260.66702,838.21387,706,APOD,ENST00000343267
334060,18,6652.4067,1392.539,4,480.3589,1781.8798,707,COL1A2,ENST00000297268
726598,40,6789.305,1247.7521,5,1747.937,441.26013,707,NNAT,ENST00000346199
173530,9,6664.6416,1357.4,6,593.6468,1456.5192,707,EGFR,ENST00000275493
677472,38,6587.931,1484.4695,3,1735.3593,781.08716,697,APOD,ENST00000343267
261111,14,6782.2466,1418.9514,4,1682.5789,174.43816,706,IGFBP7,ENST00000295666
271775,14,6745.0283,1335.3643,4,1337.9657,1252.4847,707,IGFBP7,ENST00000295666
727507,40,6619.1045,1294.893,5,172.00816,877.75037,707,NNAT,ENST00000346199
708528,40,6689.6216,1232.3721,1,824.9417,298.85254,707,NNAT,ENST00000346199
68514,4,6792.461,1341.3439,3,1777.1595,1307.8511,707,CDKN1A,ENST00000244741
299478,17,6607.9775,1375.4446,6,1920.9756,1623.5979,696,HHIP,ENST00000296575
673631,38,6702.3735,1283.8666,6,943.01776,775.6544,707,APOD,ENST00000343267
211955,11,6757.8037,1201.7754,1,1456.2599,1867.5493,708,DRAXIN,ENST00000294485
515801,31,6603.6514,1268.8939,4,1880.9204,637.0178,696,CNTN2,ENST00000331830
896415,49,6772.1597,1437.144,0,1589.182,342.889,706,HLA-DRB1,ENST00000360004
663521,38,6752.495,1373.5953,3,1407.1061,1606.4758,707,APOD,ENST00000343267
129287,6,6664.4023,1482.424,6,591.43036,762.1466,706,PDGFRA,ENST00000257290
424046,22,6505.162,1480.726,2,968.98126,746.4243,697,NCAM1,ENST00000316851
101331,6,6593.3594,1293.7015,1,1785.6216,866.71796,696,PDGFRA,ENST00000257290
105769,6,6758.0693,1465.4451,0,1458.7178,604.935,706,PDGFRA,ENST00000257290
556339,31,6702.456,1464.264,5,943.7786,594,706,CNTN2,ENST00000331830
392495,22,6529.1455,1353.5234,5,1191.047,1420.6252,696,NCAM1,ENST00000316851
658117,38,6743.1294,1256.8754,2,1320.3832,525.7352,707,APOD,ENST00000343267
337308,18,6732.815,1312.0548,5,1224.8796,1036.6564,707,COL1A2,ENST00000297268
341710,20,6547.5576,1404.1215,1,1361.531,1889.1245,696,ATOH1,ENST00000306011
397231,22,6706.267,1233.1914,1,979.0677,306.43942,707,NCAM1,ENST00000316851
717008,40,6756.5654,1227.0576,3,1444.7948,249.64497,707,NNAT,ENST00000346199
423686,22,6543.75,1465.4102,2,1326.2755,604.61163,697,NCAM1,ENST00000316851
664324,38,6730.152,1224.5867,4,1200.2238,226.76628,707,APOD,ENST00000343267
414750,22,6622.8564,1261.1873,6,206.74428,565.6598,707,NCAM1,ENST00000316851
716453,40,6591.163,1470.3625,0,1765.285,650.46735,697,NNAT,ENST00000346199
566914,32,6725.6997,1343.3248,6,1159,1326.1929,707,PTCH1,ENST00000331920
378780,22,6559.4087,1246.0505,1,1471.2639,425.50546,696,NCAM1,ENST00000316851
403845,22,6640.271,1465.6893,3,367.99063,607.1966,706,NCAM1,ENST00000316851
337904,18,6638.545,1333.3502,5,352.008,1233.8357,707,COL1A2,ENST00000297268
402885,22,6665.33,1379.2263,2,600.0221,1658.6141,707,NCAM1,ENST00000316851
371213,20,6796.2275,1237.7915,4,1812.0328,349.0333,707,ATOH1,ENST00000306011
296732,17,6744.2354,1424.7603,4,1330.624,228.22346,706,HHIP,ENST00000296575
403611,22,6766.148,1453.6959,3,1533.5192,496.14737,706,NCAM1,ENST00000316851
705024,39,6624.2363,1497.7968,2,219.52092,904.4879,706,SEMA6A,ENST00000343348
550996,31,6764.7695,1462.668,3,1520.7572,579.2213,706,CNTN2,ENST00000331830
646011,39,6593.8574,1273.226,3,1790.2328,677.1291,696,SEMA6A,ENST00000343348
408099,22,6716.205,1283.2205,4,1071.0853,769.6716,707,NCAM1,ENST00000316851
133052,7,6668.489,1201.293,4,629.26587,1863.0828,708,CD44,ENST00000263398
856336,47,6568.9287,1476.854,1,1559.4121,710.57336,697,DLL3,ENST00000356433
416803,22,6713.963,1373.9225,6,1050.324,1609.5055,707,NCAM1,ENST00000316851
225439,11,6749.966,1224.9539,6,1383.6871,230.1654,707,DRAXIN,ENST00000294485
2677594,160,6750.812,1225.5237,4,1391.5199,235.4422,707,Blank-21,Blank-21
411571,22,6783.4033,1484.5574,5,1693.2908,781.9007,706,NCAM1,ENST00000316851
326801,18,6698.364,1295.5564,3,905.88983,883.89355,707,COL1A2,ENST00000297268
392875,22,6618.3315,1441.4943,0,164.85123,383.16843,706,NCAM1,ENST00000316851
821548,45,6707.3145,1315.2461,6,988.7639,1066.2046,707,CD74,ENST00000353334
696186,39,6631.711,1228.7985,5,288.73367,265.76385,707,SEMA6A,ENST00000343348
403178,22,6721.98,1395.9816,2,1124.5585,1813.7554,707,NCAM1,ENST00000316851
881523,48,6734.772,1425.5646,1,1243,235.6716,706,SRC,ENST00000358208
561821,32,6771.638,1333.3043,4,1584.3549,1233.4109,707,PTCH1,ENST00000331920
269534,14,6719.17,1232.1089,3,1098.5356,296.41626,707,IGFBP7,ENST00000295666
757582,45,6517.242,1387.1018,0,1080.8346,1731.5355,696,CD74,ENST00000353334
595999,34,6643.3223,1273.9825,3,396.2449,684.1356,707,MEIS2,ENST00000340545
723760,40,6602.139,1469.3867,2,1866.9182,641.43243,697,NNAT,ENST00000346199
726890,40,6793.684,1262.7439,5,1788.4856,580.0736,707,NNAT,ENST00000346199
545641,31,6732.735,1474.5687,1,1224.1395,689.414,706,CNTN2,ENST00000331830
658129,38,6721.086,1257.1906,2,1116.2783,528.6541,707,APOD,ENST00000343267
304284,17,6700.7466,1262.8058,4,927.9511,580.64716,707,HHIP,ENST00000296575
337273,18,6715.2734,1310.5089,5,1062.4595,1022.3427,707,COL1A2,ENST00000297268
816987,45,6646.5376,1336.587,4,426.01736,1263.8068,707,CD74,ENST00000353334
902980,49,6642.053,1483.4753,3,384.4936,771.8819,706,HLA-DRB1,ENST00000360004
683343,40,6595.6357,1402.853,6,1806.6971,1877.3807,696,NNAT,ENST00000346199
547803,31,6677.661,1359.7548,5,714.1965,1478.3221,707,CNTN2,ENST00000331830
14961,1,6666.2144,1234.0457,1,608.20746,314.34918,707,TLL1,ENST00000061240
144917,8,6723.231,1360.4186,2,1136.1399,1484.4685,707,FCGR2A,ENST00000271450
633068,36,6567.8584,1200.7328,1,1549.5002,1857.8961,695,CDH5,ENST00000341529
745225,41,6742.0596,1252.4983,6,1310.4786,485.2073,707,NPAS3,ENST00000346562
526999,32,6561.217,1258.394,2,1488.0072,539.7971,696,PTCH1,ENST00000331920
297282,17,6720.782,1473.6101,4,1113.4656,680.5374,706,HHIP,ENST00000296575
346311,20,6595.363,1271.5093,3,1804.1703,661.2346,696,ATOH1,ENST00000306011
685495,38,6619.9053,1482.6763,5,179.42061,764.4836,706,APOD,ENST00000343267
816592,45,6551.4473,1451.1014,1,1397.5461,472.1236,697,CD74,ENST00000353334
256586,13,6706.684,1252.9132,3,982.9286,489.04858,707,RFTN2,ENST00000295049
417337,22,6753.197,1399.0997,6,1413.6027,1842.6272,707,NCAM1,ENST00000316851
81458,4,6663.928,1461.8765,5,587.0406,571.8922,706,CDKN1A,ENST00000244741
736145,40,6678.0244,1443.251,2,717.5625,399.43494,706,NNAT,ENST00000346199
811776,45,6745.3145,1288.5405,2,1340.6184,818.9312,707,CD74,ENST00000353334
403771,22,6651.4033,1461.8376,3,471.07092,571.53284,706,NCAM1,ENST00000316851
593955,34,6788.034,1369.5538,2,1736.1694,1569.0548,707,MEIS2,ENST00000340545
340969,18,6707.326,1209.3625,5,988.87384,1937.8016,708,COL1A2,ENST00000297268
77872,4,6559.7207,1393.0972,5,1474.1505,1787.0483,696,CDKN1A,ENST00000244741
340958,18,6778.0625,1248.5085,6,1643.8402,448.26514,707,COL1A2,ENST00000297268
794989,44,6541.6895,1423.4034,0,1307.1945,215.66046,697,EZH2,ENST00000350995
675232,38,6725.719,1447.2412,3,1159.1805,436.38086,706,APOD,ENST00000343267
383298,22,6532.015,1365.8555,2,1217.6211,1534.8103,696,NCAM1,ENST00000316851
402021,22,6754.5986,1331.0875,2,1426.5809,1212.8855,707,NCAM1,ENST00000316851
249912,13,6668.952,1297.6055,0,633.5592,902.8657,707,RFTN2,ENST00000295049
753097,40,6687.756,1476.2784,5,807.6682,705.244,706,NNAT,ENST00000346199
305264,17,6675.8716,1352.5256,4,697.6293,1411.3854,707,HHIP,ENST00000296575
682030,39,6787.5396,1313.1193,1,1731.5891,1046.512,707,SEMA6A,ENST00000343348
397238,22,6787.3813,1233.4459,1,1730.1245,308.7963,707,NCAM1,ENST00000316851
661347,40,6529.535,1402.4459,0,1194.6548,1873.6113,696,NNAT,ENST00000346199
725811,40,6721.333,1437.4386,0,1118.566,345.61594,706,NNAT,ENST00000346199
806285,45,6653.922,1220.9816,0,494.38873,193.38531,707,CD74,ENST00000353334
570210,34,6601.2954,1358.0201,4,1859.102,1462.2611,696,MEIS2,ENST00000340545
741818,40,6718.3057,1460.723,3,1090.5376,561.2127,706,NNAT,ENST00000346199
409803,22,6633.358,1379.5897,4,303.98215,1661.9797,707,NCAM1,ENST00000316851
662331,38,6668.8564,1473.4391,0,632.67163,678.9542,706,APOD,ENST00000343267
399562,22,6633.385,1431.2275,2,304.2294,288.10602,706,NCAM1,ENST00000316851
302966,17,6634.8325,1354.0981,3,317.6374,1425.9468,707,HHIP,ENST00000296575
640682,39,6520.98,1346.5514,1,1115.4417,1356.0691,696,SEMA6A,ENST00000343348
713089,40,6742.414,1246.7931,2,1313.7598,432.38077,707,NNAT,ENST00000346199
821491,44,6653.8193,1461.5558,3,493.43964,568.9235,706,EZH2,ENST00000350995
368197,20,6721.6226,1226.0177,3,1121.2473,240.01599,707,ATOH1,ENST00000306011
68508,4,6549.7305,1381.4677,0,1381.649,1679.3672,696,CDKN1A,ENST00000244741
650799,39,6604.419,1376.1206,4,1888.0271,1629.8582,696,SEMA6A,ENST00000343348
439894,24,6701.033,1256.1146,6,930.60364,518.6915,707,FOXJ1,ENST00000322957
272949,14,6790.831,1290.7047,5,1762.069,838.9697,707,IGFBP7,ENST00000295666
689193,38,6763.46,1421.8251,6,1508.6293,201.04633,706,APOD,ENST00000343267
641939,39,6549.481,1213.1355,2,1379.3383,120.73633,696,SEMA6A,ENST00000343348
871043,49,6726.77,1271.3934,0,1168.9069,660.16205,707,HLA-DRB1,ENST00000360004
737847,40,6605.438,1414.4944,6,1897.459,133.17014,697,NNAT,ENST00000346199
811584,45,6743.027,1276.8253,2,1319.4333,710.4569,707,CD74,ENST00000353334
797370,47,6559.173,1253.5702,5,1469.0796,495.13223,696,DLL3,ENST00000356433
659341,38,6654.241,1331.3083,2,497.3448,1214.9291,707,APOD,ENST00000343267
414253,22,6662.678,1231.6713,6,575.46783,292.36417,707,NCAM1,ENST00000316851
593596,34,6619.647,1352.5868,2,177.03091,1411.9523,707,MEIS2,ENST00000340545
325333,18,6697.36,1235.6279,3,896.5941,329,707,COL1A2,ENST00000297268
705664,40,6717.276,1301.6129,0,1080.9988,939.9721,707,NNAT,ENST00000346199
701037,39,6772.3926,1277.4902,6,1591.3406,716.6133,707,SEMA6A,ENST00000343348
664193,38,6687.885,1220.4487,4,808.85925,188.45222,707,APOD,ENST00000343267
194055,11,6554.9727,1366.5399,0,1430.1881,1541.148,696,DRAXIN,ENST00000294485
77478,4,6729.963,1469.9431,3,1198.4727,646.5839,706,CDKN1A,ENST00000244741
370876,20,6626.379,1215.1854,4,239.3607,139.71782,707,ATOH1,ENST00000306011
841788,47,6764.1006,1361.7719,0,1514.5607,1496.9985,707,DLL3,ENST00000356433
811278,45,6793.042,1255.2648,2,1782.5391,510.82205,707,CD74,ENST00000353334
640376,39,6525.8086,1326.5393,1,1160.1532,1170.7722,696,SEMA6A,ENST00000343348
160692,9,6508.1035,1432.2194,4,996.217,297.28943,697,EGFR,ENST00000275493
254750,13,6694.0176,1299.8416,2,865.6465,923.5706,707,RFTN2,ENST00000295049
729724,40,6631.189,1385.6473,5,283.89972,1718.0682,707,NNAT,ENST00000346199
287770,17,6601.8657,1336.0626,2,1864.386,1258.9509,696,HHIP,ENST00000296575
409269,22,6636.1206,1351.0574,4,329.56268,1397.7905,707,NCAM1,ENST00000316851
440423,22,6527.201,1439.3506,6,1173.0452,363.32,697,NCAM1,ENST00000316851
111539,6,6685.3813,1397.993,3,785.6802,1832.38,707,PDGFRA,ENST00000257290
677978,39,6791.7783,1310.224,0,1770.8385,1019.70465,707,SEMA6A,ENST00000343348
173841,9,6708.698,1387.1366,6,1001.5783,1731.858,707,EGFR,ENST00000275493
797439,47,6601.9995,1262.7395,5,1865.6235,580.03235,696,DLL3,ENST00000356433
319626,18,6562.767,1344.5791,6,1502.358,1337.8064,696,COL1A2,ENST00000297268
575555,32,6708.6914,1414.7034,6,1001.5127,135.10489,706,PTCH1,ENST00000331920
864441,48,6713.2495,1309.955,4,1043.7172,1017.2127,707,SRC,ENST00000358208
398269,22,6690.55,1302.0011,1,833.5349,943.56586,707,NCAM1,ENST00000316851
662895,38,6659.2563,1335.8622,3,543.78156,1257.095,707,APOD,ENST00000343267
329531,18,6664.9414,1407.5732,3,596.42267,1921.0862,707,COL1A2,ENST00000297268
321313,18,6723.721,1264.1062,2,1140.6772,592.6871,707,COL1A2,ENST00000297268
410474,22,6636.94,1426.049,5,337.14883,240.15616,706,NCAM1,ENST00000316851
340746,18,6758.238,1201.3452,5,1460.2751,1863.5662,708,COL1A2,ENST00000297268
415812,22,6617.247,1322.6135,6,154.80571,1134.4224,707,NCAM1,ENST00000316851
717789,40,6723.042,1263.7432,3,1134.3916,589.32654,707,NNAT,ENST00000346199
814203,48,6601.3447,1403.7079,5,1859.5623,1885.2955,696,SRC,ENST00000358208
395983,22,6582.9766,1372.5986,6,1689.4832,1597.2473,696,NCAM1,ENST00000316851
832241,45,6543.5503,1466.4244,6,1324.4275,614.00385,697,CD74,ENST00000353334
548107,31,6694.698,1454.755,2,871.9486,505.9534,706,CNTN2,ENST00000331830
782146,42,6693.0464,1434.0613,3,856.6515,314.34515,706,PTPRC,ENST00000348564
662341,38,6692.5605,1302.2882,3,852.1541,946.2251,707,APOD,ENST00000343267
834435,45,6748.239,1437.7238,2,1367.6956,348.257,706,CD74,ENST00000353334
794195,44,6657.778,1246.1901,2,530.09186,426.79706,707,EZH2,ENST00000350995
834933,45,6614.501,1489.7036,2,129.37932,829.5515,706,CD74,ENST00000353334
529075,32,6517.792,1231.563,3,1085.9261,291.36148,696,PTCH1,ENST00000331920
864242,47,6512.795,1411.3112,5,1039.6562,103.69579,697,DLL3,ENST00000356433
271253,14,6701.733,1267.1968,4,937.0831,621.30444,707,IGFBP7,ENST00000295666
684122,39,6743.5176,1215.2556,2,1323.9799,140.36772,707,SEMA6A,ENST00000343348
332857,18,6743.394,1339.0859,4,1322.833,1286.9442,707,COL1A2,ENST00000297268
411721,22,6713.4497,1492.5685,5,1045.5728,856.0777,706,NCAM1,ENST00000316851
592733,34,6649.252,1310.0906,2,451.14713,1018.4693,707,MEIS2,ENST00000340545
550331,31,6725.617,1415.3192,3,1158.2338,140.80643,706,CNTN2,ENST00000331830
731860,40,6662.6978,1479.3451,1,575.6453,733.6393,706,NNAT,ENST00000346199
862612,47,6504.083,1459.4419,4,958.98865,549.3505,697,DLL3,ENST00000356433
688574,39,6655.373,1247.0973,3,507.82556,435.19724,707,SEMA6A,ENST00000343348
552038,32,6664.174,1310.1554,0,589.31323,1019.06934,707,PTCH1,ENST00000331920
403704,22,6617.239,1458.4396,3,154.7312,540.06934,706,NCAM1,ENST00000316851
2900075,173,6690.5664,1308.864,2,833.69037,1007.1122,707,Blank-34,Blank-34
545246,31,6691.352,1337.2827,4,840.96674,1270.248,707,CNTN2,ENST00000331830
336546,18,6543.6675,1470.4943,2,1325.5134,651.68756,697,COL1A2,ENST00000297268
252508,13,6731.119,1311.9827,1,1209.1804,1035.9879,707,RFTN2,ENST00000295049
560188,32,6755.2573,1397.412,3,1432.6788,1827,707,PTCH1,ENST00000331920
810095,45,6745.975,1345.6538,1,1346.7351,1347.7584,707,CD74,ENST00000353334
401930,22,6707.4907,1326.3044,2,990.3971,1168.5968,707,NCAM1,ENST00000316851
663050,38,6676.7007,1344.3622,3,705.306,1335.7986,707,APOD,ENST00000343267
219992,11,6729.7026,1480.9899,5,1196.0646,748.8685,706,DRAXIN,ENST00000294485
435859,22,6543.2993,1431.9236,5,1322.101,294.55145,697,NCAM1,ENST00000316851
